Angular Distance(radians) Number of Entries
1.411e+00 , 2744060 
1.418e+00 , 2744805 
1.424e+00 , 2751401 
1.432e+00 , 2753318 
1.439e+00 , 2760843 
1.446e+00 , 2761055 
1.452e+00 , 2761647 
1.460e+00 , 2764824 
1.467e+00 , 2763920 
1.474e+00 , 2765741 
1.481e+00 , 2769752 
1.488e+00 , 2769534 
1.495e+00 , 2771767 
1.502e+00 , 2771205 
1.509e+00 , 2774320 
1.516e+00 , 2774387 
1.523e+00 , 2772795 
1.530e+00 , 2775237 
1.537e+00 , 2775673 
1.544e+00 , 2778406 
1.551e+00 , 2777559 
1.558e+00 , 2777249 
1.565e+00 , 2780039 
1.572e+00 , 2779282 
1.579e+00 , 2777723 
1.586e+00 , 2780494 
1.593e+00 , 2779947 
1.600e+00 , 2776364 
1.607e+00 , 2774269 
1.613e+00 , 2777544 
1.621e+00 , 2776228 
1.628e+00 , 2775575 
1.635e+00 , 2775226 
1.641e+00 , 2772127 
1.649e+00 , 2774094 
1.656e+00 , 2767200 
1.663e+00 , 2767980 
1.669e+00 , 2768134 
1.677e+00 , 2762080 
1.684e+00 , 2764058 
1.691e+00 , 2762107 
1.698e+00 , 2756439 
1.705e+00 , 2755620 
1.712e+00 , 2752219 
1.719e+00 , 2749276 
1.726e+00 , 2747754 
1.733e+00 , 2743048 
1.740e+00 , 2743576 
1.747e+00 , 2737223 
1.754e+00 , 2735771 
1.761e+00 , 2729977 
1.768e+00 , 2727406 
1.775e+00 , 2722512 
1.782e+00 , 2717549 
1.789e+00 , 2714849 
1.796e+00 , 2712094 
1.803e+00 , 2707960 
1.810e+00 , 2703124 
1.817e+00 , 2699600 
1.824e+00 , 2691663 
1.831e+00 , 2689549 
1.838e+00 , 2680063 
1.845e+00 , 2679124 
1.852e+00 , 2675959 
1.859e+00 , 2664956 
1.866e+00 , 2662945 
1.873e+00 , 2654233 
1.880e+00 , 2653091 
1.887e+00 , 2644444 
1.894e+00 , 2637449 
1.901e+00 , 2636932 
1.908e+00 , 2627704 
1.915e+00 , 2622026 
1.922e+00 , 2614956 
1.929e+00 , 2607536 
1.936e+00 , 2602689 
1.943e+00 , 2596762 
1.950e+00 , 2585654 
1.957e+00 , 2581668 
1.964e+00 , 2575338 
1.971e+00 , 2565736 
1.978e+00 , 2558578 
1.985e+00 , 2552112 
1.992e+00 , 2542891 
1.999e+00 , 2535877 
2.006e+00 , 2525552 
2.013e+00 , 2518930 
2.020e+00 , 2509120 
2.026e+00 , 2502193 
2.033e+00 , 2492501 
2.041e+00 , 2483620 
2.048e+00 , 2476615 
2.055e+00 , 2466890 
2.062e+00 , 2459114 
2.069e+00 , 2449526 
2.076e+00 , 2438383 
2.082e+00 , 2431685 
2.089e+00 , 2422088 
2.097e+00 , 2411262 
2.104e+00 , 2401494 
2.111e+00 , 2391340 
2.118e+00 , 2379830 
2.125e+00 , 2373066 
2.132e+00 , 2361204 
2.138e+00 , 2351957 
2.146e+00 , 2341792 
2.153e+00 , 2329894 
2.160e+00 , 2323288 
2.167e+00 , 2309152 
2.174e+00 , 2296296 
2.181e+00 , 2289535 
2.188e+00 , 2277200 
2.194e+00 , 2265029 
2.202e+00 , 2253882 
2.209e+00 , 2240231 
2.216e+00 , 2229188 
2.223e+00 , 2217660 
2.230e+00 , 2206963 
2.237e+00 , 2193519 
2.243e+00 , 2184591 
2.250e+00 , 2169985 
2.258e+00 , 2158186 
2.265e+00 , 2146724 
2.272e+00 , 2134151 
2.279e+00 , 2123897 
2.286e+00 , 2107276 
2.293e+00 , 2096097 
2.299e+00 , 2082687 
2.306e+00 , 2071505 
2.314e+00 , 2059058 
2.321e+00 , 2045580 
2.328e+00 , 2031681 
2.335e+00 , 2019060 
2.342e+00 , 2002097 
2.349e+00 , 1988437 
2.355e+00 , 1979044 
2.363e+00 , 1963617 
2.370e+00 , 1949574 
2.377e+00 , 1938058 
2.384e+00 , 1922617 
2.391e+00 , 1908605 
2.398e+00 , 1893876 
2.405e+00 , 1883107 
2.411e+00 , 1866755 
2.419e+00 , 1849417 
2.426e+00 , 1837868 
