Right_Ascension , Declination
500
2.5986 , 1.2054 , 
3.5145 , -0.7508 , 
3.4272 , -0.8634 , 
0.4095 , 0.5351 , 
2.6000 , 1.2161 , 
0.9896 , 1.1885 , 
3.5649 , -0.5213 , 
3.3161 , -0.2029 , 
0.1863 , 0.7132 , 
3.3636 , 0.7177 , 
3.3891 , 0.3784 , 
5.3881 , 1.0499 , 
3.2715 , 0.1396 , 
3.5338 , 0.8237 , 
3.2243 , 0.8256 , 
0.8844 , -0.6494 , 
3.4724 , 0.7335 , 
0.7098 , -0.0002 , 
3.3321 , 0.2016 , 
0.8609 , -0.7175 , 
2.9051 , -0.0006 , 
0.1761 , 0.7275 , 
3.2761 , 0.2163 , 
2.6408 , -0.1347 , 
2.9682 , 0.2267 , 
3.6792 , 0.9486 , 
0.6220 , 0.7391 , 
1.0812 , 1.2185 , 
5.9213 , 0.6007 , 
2.4966 , 0.3753 , 
2.9624 , 0.2285 , 
3.3002 , 0.4536 , 
2.4524 , 0.8897 , 
5.0168 , -1.1145 , 
2.9683 , 0.2372 , 
3.2524 , 0.3175 , 
2.5419 , -0.0646 , 
3.2559 , 0.2259 , 
0.6999 , 0.6818 , 
3.2812 , 0.2517 , 
2.4100 , -0.4219 , 
3.2510 , 0.2249 , 
1.1178 , -0.9735 , 
2.8267 , 0.2196 , 
2.3243 , 0.5833 , 
3.3617 , 0.4451 , 
3.5343 , 0.8249 , 
2.8220 , 0.2063 , 
0.7257 , -0.5284 , 
0.9533 , -0.6187 , 
1.9934 , 1.1450 , 
3.3536 , -0.1012 , 
3.4511 , 0.6468 , 
3.3556 , -0.1512 , 
3.2902 , 0.1344 , 
0.0650 , -0.6841 , 
3.2110 , 0.2295 , 
0.9320 , -0.6308 , 
2.5554 , -0.5444 , 
3.3062 , 0.2063 , 
3.1025 , -0.5028 , 
3.3254 , 0.5680 , 
3.3285 , 0.0469 , 
0.9550 , -0.4597 , 
1.3426 , -0.6547 , 
3.3023 , 0.2297 , 
2.9595 , -0.5727 , 
2.2576 , -0.9621 , 
2.9378 , -0.4670 , 
3.2484 , 0.1277 , 
2.2913 , -0.5898 , 
3.2416 , 0.2762 , 
3.9963 , 0.9831 , 
2.8098 , 0.2043 , 
3.3701 , -0.0209 , 
0.9608 , -0.3243 , 
3.2972 , 0.2191 , 
2.8287 , 0.2204 , 
3.3250 , 0.2033 , 
1.0999 , -0.5738 , 
2.2400 , -0.4010 , 
3.2613 , 0.1939 , 
1.1159 , -0.9703 , 
3.4410 , -0.8640 , 
0.1700 , 0.8436 , 
0.9550 , -0.6212 , 
5.7939 , 0.5473 , 
0.1325 , -0.5802 , 
3.8613 , 0.0341 , 
6.0091 , -0.6364 , 
2.9939 , 0.7607 , 
3.9553 , 0.9733 , 
4.5247 , -1.0964 , 
3.1769 , 1.1375 , 
3.6483 , 0.0917 , 
3.2372 , 0.0781 , 
0.6783 , -0.1633 , 
3.2570 , 0.5450 , 
1.9914 , -1.2135 , 
3.2018 , 0.2601 , 
3.2906 , 0.0463 , 
0.9534 , -0.4019 , 
0.6441 , -0.0202 , 
1.1345 , -0.9588 , 
0.2395 , -0.6577 , 
0.9963 , 1.2240 , 
1.3319 , -0.6629 , 
3.9553 , 0.0280 , 
3.3386 , -0.0081 , 
3.2237 , 0.2516 , 
2.9536 , 0.3151 , 
4.9260 , -1.1375 , 
0.9001 , -0.3724 , 
3.2282 , 0.5169 , 
5.8000 , -0.8232 , 
0.3568 , 0.0917 , 
1.6521 , 1.3676 , 
3.4899 , -0.4784 , 
3.1311 , 0.9316 , 
2.3371 , 1.3653 , 
2.4013 , 0.1228 , 
3.2786 , 0.4499 , 
2.9300 , 0.9717 , 
3.4621 , 0.6387 , 
0.4219 , 0.2755 , 
1.1853 , -0.9530 , 
2.4069 , 1.0478 , 
3.1344 , -0.8897 , 
4.4191 , -1.0335 , 
0.4115 , -0.5134 , 
0.0142 , 0.2818 , 
3.4992 , -0.6393 , 
3.1146 , 0.9133 , 
3.4919 , -0.3810 , 
3.2659 , 0.2982 , 
3.2681 , 0.2440 , 
0.3700 , 0.1665 , 
2.6433 , -1.1760 , 
5.3985 , 1.1538 , 
1.1431 , -0.9944 , 
6.2737 , -0.5688 , 
3.1498 , -0.3295 , 
3.2294 , 0.5110 , 
3.8078 , -0.7710 , 
5.1703 , -0.2583 , 
3.2717 , 0.2344 , 
3.3546 , -0.7210 , 
0.9688 , -0.8242 , 
2.9233 , -0.6552 , 
2.4404 , 1.2078 , 
5.9996 , -0.6922 , 
0.7058 , 0.0077 , 
5.5807 , -0.8476 , 
3.6183 , 1.0505 , 
2.6780 , 0.0598 , 
6.0743 , -0.4981 , 
2.6266 , 0.9718 , 
3.4823 , -0.4684 , 
3.2727 , 0.2380 , 
3.2962 , 0.2530 , 
0.6243 , -0.3706 , 
2.6802 , 0.0605 , 
2.4566 , -0.5664 , 
5.2792 , -0.8444 , 
4.6663 , 1.2242 , 
3.2640 , 0.1711 , 
3.5672 , 0.1551 , 
3.2627 , 0.2270 , 
3.1107 , 0.6455 , 
0.4496 , 0.2382 , 
1.6653 , -0.4753 , 
3.2623 , 0.2283 , 
