6.1955 , -0.2146 ,  1868
3.0811 , 0.8289 ,  895
3.0947 , 0.9789 ,  1176
2.0401 , -0.7235 ,  1131
3.4925 , -0.3597 ,  1858
3.4706 , -0.2860 ,  2782
0.2272 , 0.8299 ,  627
3.9199 , -0.0190 ,  1922
1.1069 , -0.5523 ,  1429
3.2681 , 0.0623 ,  882
3.2462 , 0.2914 ,  1200
2.6821 , -0.5039 ,  1101
0.9578 , -0.3262 ,  558
5.7712 , -0.3633 ,  2620
1.6539 , 0.0552 ,  2902
3.3948 , 0.0275 ,  1232
2.1763 , -0.4451 ,  1637
3.2649 , 0.4995 ,  661
0.6729 , 0.5116 ,  1543
3.1554 , 0.7772 ,  700
0.8846 , -0.6476 ,  1941
0.8713 , -0.3388 ,  1577
3.2363 , 0.2548 ,  1149
1.9847 , -1.2092 ,  1390
3.1835 , 0.7424 ,  958
3.5694 , -0.3121 ,  1355
3.6558 , -0.7667 ,  2452
3.3049 , 1.2949 ,  1980
1.4926 , 1.2109 ,  3934
3.2621 , -0.6866 ,  2930
3.7571 , 0.0571 ,  1487
1.9807 , -0.8804 ,  1085
3.3161 , 1.0753 ,  136
0.6701 , -0.6815 ,  1974
3.2278 , 0.2234 ,  1009
3.3333 , 0.2291 ,  1046
2.6111 , -0.4700 ,  2580
1.0648 , -0.9442 ,  1175
0.8720 , -0.4548 ,  1710
2.7371 , 0.4975 ,  1314
3.0220 , 0.9262 ,  993
3.1977 , 0.0227 ,  1256
3.0096 , -0.6351 ,  2977
0.5600 , 0.1919 ,  1735
2.7541 , -0.8072 ,  2899
0.1449 , 0.8466 ,  -193
1.8443 , -0.5009 ,  2185
3.2985 , 0.4880 ,  807
3.2817 , 0.1951 ,  1342
0.8651 , -1.1606 ,  470
2.9602 , 1.0260 ,  1704
5.6909 , -1.3109 ,  2381
3.4859 , -0.3672 ,  668
3.3006 , 0.1997 ,  1142
3.4010 , 0.2473 ,  1988
3.8082 , 0.8632 ,  2114
3.1679 , 0.8287 ,  566
0.7243 , -0.1323 ,  1407
3.0920 , 0.8502 ,  967
5.2510 , -0.9765 ,  4434
1.1240 , -1.0958 ,  1304
2.5420 , 1.0271 ,  1337
3.2304 , 0.0940 ,  2711
5.7965 , 0.8455 ,  1103
2.8238 , 1.2713 ,  2837
3.9310 , -0.1302 ,  1970
3.0112 , 0.1619 ,  1018
2.4268 , -0.2847 ,  2368
3.3895 , -0.1488 ,  1065
2.4583 , -1.1137 ,  2881
0.2523 , 0.5297 ,  4942
3.4863 , -0.8362 ,  2980
5.3858 , -0.5582 ,  2792
3.0586 , 0.2002 ,  992
2.7049 , 0.7950 ,  663
5.3269 , -0.8419 ,  3056
1.9507 , 1.3994 ,  2204
3.0253 , 0.8208 ,  866
2.9610 , 1.0123 ,  2034
2.4498 , -0.2079 ,  1897
5.9228 , 0.4154 ,  1172
5.7970 , -1.0026 ,  1686
0.4052 , -0.1227 ,  1876
2.6983 , 0.3821 ,  1399
2.8417 , 0.4883 ,  1414
1.5367 , -0.1301 ,  2335
5.7689 , -0.5583 ,  2511
5.7278 , -0.8422 ,  1932
2.1772 , 1.0089 ,  1039
3.3600 , -0.7223 ,  4678
0.2300 , -0.5446 ,  1629
3.1684 , 0.8654 ,  1074
3.1103 , 0.7701 ,  809
3.2683 , 0.2301 ,  1931
0.8010 , 0.8096 ,  2387
6.1097 , 0.1432 ,  3762
3.3323 , 0.2861 ,  788
4.9589 , -0.9478 ,  2678
1.5142 , -0.5978 ,  921
1.1678 , -0.9604 ,  1510
2.4623 , 0.6024 ,  1687
2.5750 , -1.2902 ,  1257
3.2179 , 0.6599 ,  244
4.0065 , -0.4206 ,  2122
2.0868 , -0.8701 ,  1119
0.5223 , -0.1041 ,  1362
0.8585 , 1.4101 ,  2342
2.4803 , -1.0612 ,  2281
6.1117 , 0.1434 ,  3405
1.6621 , -0.1483 ,  732
5.0408 , -0.9448 ,  2847
2.7395 , -0.7663 ,  2804
1.1854 , -0.0888 ,  4681
3.6560 , -0.5117 ,  2674
0.9458 , -0.6283 ,  868
5.1716 , -0.9485 ,  2574
3.2702 , 0.1527 ,  587
1.5957 , -1.5120 ,  1867
1.6661 , 0.0064 ,  2733
3.1367 , 0.7456 ,  701
1.2956 , -0.0849 ,  3889
2.6210 , -0.5526 ,  2642
3.2541 , 0.2210 ,  2524
3.3603 , 1.2719 ,  1623
3.2134 , -0.7562 ,  1989
1.1109 , -0.9784 ,  1284
3.3146 , -0.0933 ,  2698
2.9539 , 0.3168 ,  1253
4.0082 , -0.4201 ,  2565
0.2057 , -0.3623 ,  156
3.7456 , 0.6369 ,  3213
0.9881 , -0.0693 ,  3886
2.6190 , -0.3427 ,  3964
2.6143 , -0.5973 ,  2672
1.2281 , -0.0499 ,  717
3.6176 , -0.5288 ,  4539
0.9252 , -0.3634 ,  1525
3.3316 , 0.2022 ,  1409
3.9244 , -0.2901 ,  2863
2.7508 , -0.6171 ,  3804
2.2999 , -0.5893 ,  2257
3.1593 , 0.5567 ,  758
3.4595 , -0.7522 ,  3159
1.0124 , -1.4631 ,  1753
5.7626 , 0.3096 ,  1140
3.4655 , -0.7498 ,  3549
3.7578 , -0.8081 ,  1653
3.0852 , -0.2942 ,  1208
3.2123 , 0.8357 ,  914
3.7230 , -0.0560 ,  1853
5.1648 , 0.9793 ,  3386
3.3952 , -0.8075 ,  2181
1.6239 , -0.3806 ,  2321
4.0957 , 1.0360 ,  3017
3.6486 , 0.0875 ,  1241
5.8179 , -0.8032 ,  1987
4.1444 , -0.5129 ,  2193
3.2587 , 0.1673 ,  854
3.3798 , -0.2194 ,  4618
0.9545 , -0.7697 ,  983
3.3359 , 0.1953 ,  1083
1.0046 , 1.2234 ,  1232
3.3215 , 0.1773 ,  1864
4.9188 , -1.1053 ,  4507
0.7123 , 0.5659 ,  5190
3.8502 , -0.3011 ,  2804
2.7489 , -0.6165 ,  2800
3.2440 , 0.8202 ,  770
3.3283 , 0.1997 ,  1164
2.9673 , 0.3204 ,  1493
4.3425 , -1.0137 ,  2741
3.8362 , 0.0936 ,  1505
4.2576 , -1.0632 ,  3839
0.9393 , -0.6148 ,  1294
0.9820 , -0.3188 ,  1597
3.3722 , -0.7446 ,  2094
3.5460 , -1.3586 ,  2950
2.9891 , -0.1710 ,  1862
4.9092 , -1.0873 ,  1171
3.4807 , -0.5603 ,  2310
3.9870 , -0.2491 ,  1991
0.9701 , -0.6177 ,  1416
3.6943 , -0.9662 ,  3792
3.3767 , -0.6931 ,  2995
3.1830 , 0.7625 ,  888
3.2095 , -0.6219 ,  2947
2.4274 , -0.4125 ,  2540
4.7987 , 1.3015 ,  1484
2.8946 , -0.4029 ,  1109
4.2545 , -1.0630 ,  5448
2.4941 , -0.2921 ,  2090
3.4886 , -0.2209 ,  2806
1.7792 , 1.3000 ,  4059
5.5700 , -0.8441 ,  1946
2.4374 , -0.6634 ,  2530
3.9999 , 0.9671 ,  3306
3.2099 , 0.6340 ,  291
3.0810 , -0.9842 ,  1831
3.2547 , 0.3179 ,  922
4.9188 , 0.7950 ,  2461
2.6288 , -0.5529 ,  2673
3.5138 , -0.3689 ,  1757
3.8438 , -0.0056 ,  1733
5.9157 , -0.4547 ,  1428
5.9681 , -0.3894 ,  3339
0.7969 , -0.3991 ,  1390
1.1814 , 0.0151 ,  3793
3.3201 , -0.7152 ,  2592
0.5739 , 1.2352 ,  3223
0.6197 , 0.5806 ,  3978
3.4456 , -0.1367 ,  1742
0.9428 , -0.6186 ,  1324
2.9139 , -0.8120 ,  1068
6.0430 , 0.2151 ,  2381
1.4075 , -0.2007 ,  2432
1.1016 , 0.4835 ,  4053
6.0857 , 0.0791 ,  2689
4.4118 , -1.0296 ,  1564
2.4342 , -0.3902 ,  886
4.4239 , -1.0259 ,  2648
0.7612 , 0.7257 ,  5194
2.8815 , 0.5057 ,  681
5.7854 , -0.8747 ,  2923
4.8097 , -1.4905 ,  2437
3.7346 , -0.8398 ,  4123
4.0999 , 1.0355 ,  2517
3.7947 , 0.0564 ,  1676
2.4870 , -1.0853 ,  2915
2.8937 , 0.4882 ,  1525
3.9581 , 0.0270 ,  2556
3.4218 , -0.0969 ,  1108
0.8718 , 0.7245 ,  5264
3.1159 , -0.6958 ,  2889
6.0257 , 0.5261 ,  812
0.5077 , 0.0982 ,  5561
6.2788 , -0.9679 ,  3364
6.0910 , 0.1167 ,  3608
3.3800 , 0.8121 ,  891
3.8052 , 1.0109 ,  1912
3.3664 , -0.4617 ,  3234
2.1763 , -0.4428 ,  1844
3.2099 , 0.2426 ,  -81
4.0227 , 0.0885 ,  1480
5.3099 , -1.2351 ,  4555
2.7782 , -0.4805 ,  3593
0.8118 , -0.2725 ,  2600
4.9608 , -0.9520 ,  2688
5.9663 , -1.1355 ,  3189
6.0128 , -0.5889 ,  1718
1.7664 , -0.4824 ,  1899
2.7763 , 0.6514 ,  1586
2.7446 , -0.7794 ,  2563
2.9716 , 0.9280 ,  1156
0.9641 , -0.3938 ,  1585
4.7641 , 0.2615 ,  2282
5.7685 , -0.5562 ,  2603
3.6408 , -0.8467 ,  2752
2.7441 , -0.6214 ,  2792
5.4278 , -1.3963 ,  2598
6.1913 , -0.2262 ,  1875
6.2457 , 0.3510 ,  4277
2.7570 , -0.6083 ,  3200
2.8080 , -0.6355 ,  2988
2.3446 , 0.0510 ,  3922
3.3695 , -0.5208 ,  2833
4.6767 , 0.4027 ,  3936
3.2738 , 0.2152 ,  1349
5.6570 , -0.9522 ,  847
3.4077 , -0.2533 ,  2673
0.0174 , 0.3622 ,  2309
3.2267 , 0.2597 ,  1359
0.9253 , 1.1933 ,  1679
0.9968 , -0.2861 ,  1467
2.5165 , -0.3688 ,  2271
3.6085 , 1.0642 ,  2041
2.5798 , -0.5716 ,  2788
3.0839 , -0.4873 ,  1952
3.2184 , 0.5168 ,  884
5.8279 , 0.6510 ,  5750
1.6422 , -0.3730 ,  2741
1.9257 , -1.2043 ,  1363
5.0347 , -0.9828 ,  3404
3.2445 , 0.2919 ,  950
5.3396 , -0.3373 ,  3318
4.0860 , -1.1669 ,  3510
6.1666 , -0.7857 ,  3137
6.2177 , -0.7489 ,  3098
2.5583 , -0.5312 ,  2464
2.8018 , 0.2399 ,  1302
0.7388 , 0.1412 ,  3424
3.3676 , -0.1825 ,  1270
0.6955 , 0.0191 ,  2694
2.5434 , 0.5558 ,  1328
0.3651 , 0.5804 ,  4934
1.9052 , -0.6174 ,  2790
3.8201 , 0.8507 ,  2160
3.6858 , 0.9581 ,  2026
0.7144 , -0.5062 ,  1452
0.5247 , 0.5485 ,  5015
3.3479 , -0.0476 ,  1570
3.2356 , 0.2549 ,  1135
3.3750 , 0.0378 ,  1040
3.9789 , -1.2716 ,  3034
3.6490 , 0.8244 ,  1793
1.3616 , -0.2738 ,  1939
0.9448 , -0.6160 ,  1724
3.3011 , 0.1965 ,  2247
2.3098 , 0.3329 ,  4343
0.3097 , 0.5786 ,  5294
3.3296 , -0.7218 ,  3306
5.7699 , -0.3302 ,  2635
0.5075 , 1.2790 ,  2935
3.3343 , -0.7287 ,  2630
3.2556 , 0.2289 ,  232
0.3753 , -0.0235 ,  5468
6.1039 , -0.7372 ,  1575
3.9216 , -0.3363 ,  3350
3.0008 , 0.3006 ,  1156
3.9891 , -0.8170 ,  522
2.3369 , 1.0251 ,  883
3.5776 , -0.5522 ,  407
3.5753 , -0.5371 ,  4339
3.2302 , 1.3155 ,  1757
5.3456 , -0.4330 ,  3182
3.3500 , 0.2402 ,  1616
5.4485 , -0.6632 ,  2713
3.1512 , 1.0845 ,  1234
3.7003 , -0.5815 ,  4360
2.2848 , 0.8763 ,  3336
3.6966 , 0.9600 ,  2000
4.4960 , 1.2619 ,  1198
3.8379 , -0.7857 ,  2800
3.2165 , 0.1255 ,  2410
3.8406 , -0.0050 ,  1899
3.6011 , 0.7280 ,  2573
3.0893 , -0.1913 ,  1797
2.8773 , -1.1577 ,  1831
0.1495 , -0.4853 ,  1584
2.5939 , -0.4486 ,  2426
0.1771 , -0.2421 ,  1636
3.0367 , 1.2311 ,  2696
0.3051 , -0.8017 ,  7270
6.1000 , -0.0812 ,  3539
1.9052 , -1.0881 ,  3240
1.0693 , 1.2391 ,  1089
3.3053 , 0.1668 ,  2273
2.3091 , 1.0511 ,  1347
6.2628 , 0.1033 ,  3808
2.5447 , 0.5573 ,  1566
3.7153 , -0.0880 ,  2693
2.7527 , -0.6412 ,  3161
3.4206 , -0.2007 ,  3238
3.5114 , -0.6577 ,  1473
2.5744 , -0.5739 ,  2868
1.7829 , -1.1218 ,  3499
2.4587 , -0.4042 ,  2627
3.9450 , 0.0213 ,  1656
5.6538 , -1.1153 ,  3101
0.8095 , 0.7476 ,  2740
3.3747 , -0.7191 ,  4335
1.8060 , -0.7132 ,  1142
4.2579 , -1.0612 ,  3378
2.9417 , 0.8433 ,  2136
3.2697 , -0.4043 ,  1792
0.3691 , 0.0662 ,  2281
5.6041 , -0.7075 ,  5407
5.7193 , -1.2276 ,  3698
0.4324 , -0.1311 ,  1860
2.8278 , -0.5504 ,  3047
4.8341 , -1.2498 ,  3642
0.8235 , 1.1460 ,  2473
3.2424 , 0.0916 ,  1667
3.4040 , 0.4883 ,  6495
3.6342 , -0.4972 ,  4740
6.1467 , -0.7214 ,  1503
1.1810 , 0.0115 ,  3694
6.1058 , -0.7375 ,  1651
6.2149 , 0.1734 ,  1710
3.7811 , 0.9876 ,  1979
1.0238 , -0.3578 ,  1916
2.8046 , -0.6345 ,  3010
3.1952 , 0.2305 ,  2215
3.2404 , 0.2060 ,  1443
4.4115 , -1.0613 ,  3351
3.0042 , 1.0221 ,  3064
4.8634 , 0.3998 ,  4236
1.7896 , 1.0620 ,  1840
0.9306 , -0.2385 ,  1996
1.5132 , -0.2929 ,  2142
4.8951 , -1.1146 ,  4435
2.7455 , -0.7701 ,  3002
0.9708 , -0.2354 ,  2087
4.4464 , -1.0510 ,  1144
5.5779 , -1.1128 ,  3144
0.6426 , 0.5861 ,  553
2.4062 , -0.2586 ,  2053
2.7713 , -0.7626 ,  2891
0.4856 , 0.3902 ,  3090
2.8947 , 0.3165 ,  979
3.2484 , 1.3182 ,  1677
1.3002 , 1.1925 ,  890
0.2765 , -0.1106 ,  2406
1.0231 , -0.6277 ,  1382
0.2942 , 0.5657 ,  5098
3.4078 , -0.5662 ,  5109
3.3748 , -0.8508 ,  3678
3.8136 , -1.3681 ,  2699
3.8667 , -0.0039 ,  1687
0.1276 , 0.0500 ,  4241
3.4688 , -0.2896 ,  1887
4.0473 , -1.1200 ,  3260
5.7894 , -1.1225 ,  2978
3.3852 , -0.2104 ,  941
2.7791 , 0.3819 ,  1321
5.7620 , -0.7573 ,  2466
6.0860 , -0.7610 ,  1596
3.3912 , -0.2385 ,  4452
1.8690 , 0.3278 ,  2206
3.9270 , 0.0330 ,  1359
3.5407 , -0.6073 ,  2425
4.0864 , 0.2899 ,  1957
2.0807 , 1.0533 ,  1442
5.9244 , 0.4152 ,  1313
3.7331 , 0.6323 ,  2875
3.0797 , 0.2403 ,  3186
5.3162 , -0.7165 ,  5650
1.6648 , 1.0320 ,  3111
2.6566 , -1.1699 ,  1397
2.7777 , -0.4803 ,  4075
3.1610 , 0.0331 ,  5871
2.3324 , -0.5749 ,  2156
0.9573 , -0.5467 ,  1075
1.2002 , 1.2787 ,  4221
4.4109 , -1.0788 ,  4637
5.8278 , -0.8002 ,  1915
5.0913 , -0.9591 ,  3168
5.5496 , -0.8602 ,  2839
3.4643 , -0.8636 ,  3487
2.5468 , -0.3574 ,  2032
2.7829 , -0.4727 ,  2267
5.5787 , 0.4616 ,  4672
3.1247 , -0.3473 ,  1723
3.2520 , 0.0860 ,  2559
5.5201 , 1.1654 ,  2502
2.6654 , -1.1632 ,  1918
3.4418 , -0.1183 ,  1680
3.4659 , -0.8050 ,  3091
5.7305 , -0.8357 ,  1967
2.3432 , -0.4306 ,  2578
3.3095 , 0.0754 ,  794
3.7705 , 0.6084 ,  3892
3.8033 , -0.7578 ,  1959
3.2445 , 0.1061 ,  1289
3.3188 , -0.0896 ,  2539
2.6177 , -0.5169 ,  2472
3.2377 , -0.6247 ,  2936
2.9094 , 1.2666 ,  2649
0.4149 , -0.1281 ,  1848
0.5129 , 0.5796 ,  5171
2.8639 , -0.8824 ,  2823
0.5944 , 1.2338 ,  3605
3.8205 , -0.8023 ,  2888
1.3328 , -0.2072 ,  2319
3.0929 , 1.0370 ,  3223
3.2261 , 0.1064 ,  1958
3.3350 , -0.7109 ,  2953
5.0544 , -1.0559 ,  3686
0.6918 , -0.1165 ,  1453
1.9917 , -0.8314 ,  972
5.3606 , -0.6288 ,  2325
1.8950 , 1.4727 ,  2222
4.2840 , -0.0399 ,  1573
1.9003 , -0.5124 ,  2115
3.3520 , -0.0582 ,  1110
2.4152 , -1.1105 ,  1906
0.8999 , 1.1623 ,  1848
4.1514 , 1.0875 ,  827
3.6329 , 0.0143 ,  4443
2.9746 , 0.3520 ,  4248
3.9927 , 0.7339 ,  2562
3.7931 , -0.5839 ,  2922
1.0456 , -1.1804 ,  1341
5.4304 , -1.1999 ,  3114
0.9505 , 1.2666 ,  2215
3.3229 , 0.1277 ,  1783
3.2523 , 0.1748 ,  963
3.3734 , -0.1832 ,  4762
6.1865 , -0.8330 ,  2843
3.0501 , -0.6587 ,  2917
3.4219 , -0.1805 ,  3110
4.1013 , 1.0137 ,  3010
2.8488 , -0.5747 ,  3274
5.6400 , -0.7691 ,  2684
3.1155 , -0.3415 ,  1637
2.7646 , -0.4792 ,  3378
2.9898 , -0.4666 ,  1938
1.7776 , -0.4666 ,  1632
3.9224 , -0.7333 ,  2998
0.9477 , -0.6239 ,  921
