0 
1111661 
7628974 
20274614 
38590259 
62172201 
90552545 
123391596 
160273113 
200813814 
244678324 
291443036 
340845640 
392487989 
446043438 
501325023 
557860208 
615443627 
673744891 
732592280 
791615210 
850638391 
909312166 
967397373 
1024721124 
1081074571 
1136252772 
1189978197 
1242189413 
1292477102 
1340943360 
1387265241 
1431158719 
1472720518 
1511596105 
1547951839 
1581446926 
1611936736 
1639359518 
1663564401 
1684578906 
1702319198 
1716639923 
1727439589 
1734772269 
1738431438 
1738368960 
1734548818 
1726948360 
1715580333 
1700634898 
1681967729 
1659468272 
1633137810 
1603001853 
1569059911 
1531209787 
1489820385 
1444655738 
1395724073 
1343013051 
1286730480 
1226727941 
1163108393 
1095940571 
1025204096 
951111706 
873628683 
796478412 
724315091 
656911326 
594066026 
535452985 
480955577 
430262659 
383383516 
340005225 
300134034 
263595717 
230126648 
199730929 
172203550 
147447514 
125318478 
105658841 
88342057 
73171292 
60039605 
48773415 
39216480 
31227356 
24639979 
19298579 
14995334 
11587924 
8910900 
6801403 
5137058 
3829356 
2820405 
2040158 
4276085 
